"MR. MATTHEW WILLIAM SHACKLETON B.COM., BCOMM, C.A., FCA, M.B.A., MBA"
MR. JOHN MICHAEL KELLY
MR. KIM PHIN  CHONG
"MR. PETER J. RAVENSCROFT B.SC., M.SC; FAIMM, FAIMM"
MR. STORM  MCGRATH
MR. ANDREW JOSEPH COLEMAN
MS. SUSAN  REISBORD
MR. SCOTT  EVANS
"MR. SIMON ALEXANDER NOON AFAIM, M.A.I.C.D., MAICD"
MR. ZHAOYA  WANG
MR. MICHAEL  BARTELS
"MR. CHRISTOPHER F. STEVENS B.A., M.A., M.SC."
MR. SUBHASH  CHALLA
MR. PAUL  GILLESPIE
MR. MICHAEL PETER MCMAHON B.ECON.
MR. TRENT BENJAMIN SPRY
MR. TIGER  BROWN
MR. CHARLIE  MCLEISH
MR. DANNY  MAHER
MR. PETER  ROHNER B.SC.
MR. MICHAEL JOHN PIVAC
"DR. JAMES A. CAMPBELL B.SC., MBA, PH.D."
MR. JOSHUA  FEGAN
"DR. NINA  WEBSTER B.SC., M.B.A., M.IP.LAW, MBA, PH.D."
MR. ANDREW  GROVE
MR. CRAIG  HUTCHISON
MR. SHANE FRANCIS KIMPTON
MR. JACOB  DEYSEL
"MR. ANDREW  CORBETT B.E., M.B.A., B ENG (MINING, HONS), MBA"
"MR. TIMOTHY  HARRIS B.A., L.L.B., M.B.A., LLB, MBA"
MR. COLBY TODD HAUSER
MR. MARTIN RANDELL JOHN CAROLAN
MR. MARTIN  FILZ
DR. ROSS ALEXANDER MACDONALD PH.D.
MR. ALEXANDER ROSS PASSMORE B.SC.
MR. FABIAN NIKOLAUS BAKER B.SC.
MR. PHILLIP EDWARD DAY
"DR. FREDERICK  HESS BSC CHEMISTRY, MAUSIMM"
MR. NEIL S. WHITAKER
MR. ROBY REUVEN ZOMER
DR. ALEXANDRA  BIRRELL
MR. ANTHONY  MCKENNA CFA
MR. JOHN  SOMERVILLE B.SC.
DR. ANTHONY  KEATING
MR. DANIEL  MADDEN ACA
MR. SAMUEL  ALLERT
MR. PHILIP  DAWSON
MR. STEPHEN LEE WETHERALL
MR. WILLIAM L. YDE III
MR. MARK  ROHALD
"MR. ERIC CHARLES STREITBERG B.SC., BSC, FAICD, FAUSIMM"
MR. MICHAEL JOSEPH CLIFFORD
MR. SEAN AMILA SENVIRTNE
"MR. PETER  GEORGE B.COM., LLB"
MR. JOSEF  KADERAVEK
MR. CHRISTOPHER  GERTEISEN
"MR. KEVIN  PALLAS B.COM., BCOM, M.A.I.C.D., MAICD"
"MR. RICHARD  LAUFMANN B. ENG., MAICD, MAUSIMM"
MR. RODNEY DAMON COCKS
"MR. MALCOLM S. NORRIS FAUSIMM, M APP FIN, M.SC., MAICD, MSC"
MR. MARK  GRAY LLB
MR. WAYNE G. PATERSON
MR. ROBERT MATTHEW BARRIE
"MR. WESLEY JAMES COOTE ACIS, B.COM., C.A."
MS. KATE  QUIRKE
"MR. LEIGH STANLEY JUNK DIP SURV, GDIP MIN ENG, MSC MIN ECON"
MR. RICHARD  CARREON
MR. GLENN NORMAN WILLIS
"MR. MATTHEW GILES YATES B.SC. (HONS.), MAIG"
MR. RORY G. P. GRATION
MR. GLENN NORMAN WILLIS
MR. KRIS DAVID KNAUER BSC (HONS)
"MR. MICHAEL NICTARIOS OMEROS B.E., BE(HONS), BINFOTECH, M.A.I.C.D., MAICD"
"MR. PAUL MATHEW CMRLEC B.E., BENG (MINING), HONOURS, MAUSIMM"
MR. SAM  HOSACK
"DR. JACINTH K. FAIRLEY B.SC., B.V.SC.(HONS), MBA, GAICD"
MR. NICHOLAS IAN PAGENT
MR. RICHARD JAMES MATHEWS
"MR. JONATHAN CHARLES PILCHER A.C.A., B.SC., BSC (HONS), ACA"
"MR. JONATHAN  RUBINSZTEIN B.COM., BCOM (HONS), FAICD, M.B.A., MBA"
MR. PAUL ANDREW MCGLONE
MR. TODD CAMERON BUCKINGHAM
"MR. GAVIN JOHN LOCKYER BBUS, CA"
MR. BRETT ALEXANDER MORGAN
MR. WILLIAM  WINTER
MR. DANIEL  CLIFFORD
MR. MARK  RONAN
MS. KATHRYN MARIAN MUNNINGS
MR. STUART  NICHOLLS
MR. CHRISTOPHER D. MORRIS A.O.
"DR. LINDA JANE MELLORS BA, PH.D.(MED), BSC (HONS), GAICD, GRAD CERT HSM"
MR. PAUL  THOMPSON M.A.I.C.D.
MR. MATTHEW  SPENCER
MS. CATHERINE  O'CONNOR
"MR. GARY G. CARROLL B.COMM (HONS), B.LAW (HONS), CPA"
MR. ANDREW  SAKER
"MR. URS B. MEYERHANS CA(CH), CFTP (SNR), FCPA, MAICD"
MR. CRAIG ANTHONY JETSON
MR. ALASTAIR  SYMINGTON M.A.I.C.D.
"MR. DARRYL  CUZZUBBO B.E., M.B.A., MAST"
MR. DAVID  TUDEHOPE
MR. VINCENT  ENGLISH
MR. ANTHONY MICHAEL HERAGHTY
MR. STEPHEN C. PROMNITZ BSC (HONS)
MS. JANE M. HASTINGS B.COM.
MR. GRAHAM F. TURNER
MR. ALEXANDER C. DORSCH B.E.
MR. ROBERT BERNARD KELLY
MR. RALEIGH JOHN FINLAYSON
"MR. PAUL J. FLYNN B.COM., BCOMM, F.C.A., FCA"
"MR. RICHARD  MURRAY ASIA, B.COM., B.COMM, C.A., CA, F.C.A., GRAD.DIP."
"MR. DOUGLAS  JONES BCOM, CA(SA), PGDA (UCT)"
MR. ANDREW  COLE BAPPSC(HONS)
"MR. RICHARD F. FRANCIS C.A., B.COM., M.B.A., BCOMM, CA, FAICD, MBA, MAICD"
"MR. ALAN JOSEPH JOYCE M.A., M.SC., MSC(MGTSC), AC, BAPPLSC(HONS), FRAE"
MR. LAUREANO CANO  INIESTA
MR. RENATO ARTURO PENAFIEL MUNOZ  OLIVARES
MR. MACARIO VALDES  RACZYNSKI
MR. JAMES FRANKLIN PARK
MR. JUAN ANTONIO  ALVAREZ AVENDAÃ±O
MR. FERNANDO  DE PENA IVER
"MR. ALBERT JEFFREY KROONTJE B.SC. (ENGG.), P.ENG."
MR. RENÃ©  CASTRO DELGADO
MR. RICARDO  GARCIA HOLTZ
MR. HAYDEN THOMAS LOCKE
MR. GERARDO BALBONTIN FOX
JUAN  MANUEL ARTOLA
DR. NORBERTO DANTE  ALEJANDRO MATHYS
ENGINEER HORACIO  CARLOS CRISTIANI
DR. FEDERICO  TRUCCO PH.D.
MR. JULIO  PATRICIO SUPERVIELLE
MR. FERNANDO  ROBERTO BONNET
MR. NEIL ARTHUR BLEASDALE
MR. EDUARDO  SERGIO ELSZTAIN
MR. DANIEL  RICARDO ELSZTAIN
MR. ROMAIN  CORNEILLE
MR. ALEJANDRO  GUSTAVO ELSZTAIN
MR. EDUARDO  FRANCISCO COSTANTINI
MR. SERGIO DAMIAN FAIFMAN
"MR. JAKOB  STAUSHOLM M.S., MS"
MR. DAMIAN  SCOKIN
MR. GUSTAVO  MARIANI
MR. SERGIO PABLO  ANTONIO AFFRONTI
MR. OLIVIER  TAELMAN
MR. MANU  VANDENBULCKE
MR. OLIVIER  LEGRAIN
MR. NICOLAS  BEAUSSILLON
"MR. ENRICO  BASTIANELLI M.B.A., M.D., MBA"
MR. JAN  DE NYS
MR. GUNTHER  GIELEN
MR. IPPOKRATIS IOANNIS STASINOPOULOS
MR. JO  DE WOLF BVBA
MR. JOOST  UWENTS
MR. CHRIS  PEETERS
MR. HAROLD Y. H. BOEL
MR. CRAIG ARTHUR-ALLAN STEINKE
MR. ÃMER ÃZGÃ¼R TORT
MR. CHATCHAI  KAEWBOOTTA
MR. PITHARN  ONGKOSIT
MR. BARIS  GOKTURK
MR. STEPHEN  WILSON
MR. MEHMET MURAT EMIRDAG
MR. OTTO  DE BONT M.SC.
MR. MAXIMILIAN ALPHONOS MARIN VERMORKEN
SIR NIGEL  KNOWLES
"MR. MILAN  PATEL ACCA, ACSI, FCCA"
MR. CLIVE GRAHAM VACHER
MR. GERARD JUDE RYAN
MR. PETER JAMES BROTHERTON ACA
MR. MARK  DICKINSON
MR. ALEXANDER RUPERT GAUVAIN SCRIMGEOUR
MR. NICHOLAS PAUL BOLTON
MR. ANDREW JAMES GRANT
MR. BRIAN THOMAS TENNER A.C.A.
MS. RENAN  KÃ¶MÃ¼RCÃ¼OGLU
MR. ERDOGAN HAKAN CELIK
MR. A. SERDAR SEYLAM
MR. MUSTAFA  LACIN
MR. OPAS  SRIPAYAK
MR. THONGCHAI  BUSRAPAN
MR. NUTTANAI  ANUNTARUMPORN
MR. SOMPRASONG  PANJALAK
MR. SILPARAT  WATTHANAKASETR
MR. KONGKIAT  OPASWONGKARN PH.D.
MS. SOMHATHAI  PANICHEWA
MS. DUANGDAO  MAHANAVANONT
SUVADHANA  SIBUNRUANG
MR. JIRANU  KULCHANARAT
MR. AMORN  CHULALUKSANANUKUL
MR. VITOON  SILA-ON
MR. CHAN  BULAKUL
MR. SOONTORN  DENTHAM
MS. PIYAJIT  RUCKARIYAPONG
MR. TENG-SHIH  HUANG
MR. TANAT  JUWIWAT
MR. PATOMPONG  SIRACHAIRAT
MR. PUNNAMAS  VICHITKULWONGSA
MR. TIPP  DALAL
DR. SATIAN  POOPRASERT M.D.
MR. SUROJ  LAMSAM
MR. SUWAT  LUENGVIRIYA
MR. PREECHA  NUNTNARUMIT
MR. SOMPOL  TANADUMRONGSAK
MR. ARAK  RATBORIHARN
MS. NUNTAWAN  SUWANDEJ
DR. KESSARA  THANYALAKPARK
MR. VARUNYOO  SILA
MR. PRAVIT  HORUNGRUANG
MR. CHANOND  RUANGKRITYA
MR. TOMMY  TAECHAUBOL
ASSIST. PROF. SAISUNEE  VANADURONGWAN
DR. KAMALES  SANTIVEJKUL PH.D.
MR. PRASONG  SUVIWATTANACHAI
MR. WATCHAI  VILAILUCK
DR. THEPARAK  LEUNGSUWAN
DR. TRINNAWAT  THANITNITHIPHAN
MR. PICHIT  VIWATRUJIRAPONG
MR. REUNGDEJ  DUSDEESURAPOJ
MR. KAWIN  CHALERMROJ
MS. SINEEMAS  SOTPIPARPNUKUL
MR. CHAROENRATH  VILAILUCK
MR. JARUN  WIWATJESADAWUT
MR. THEERAWAT  THANYALAKPHARK
MR. SATID  SUDBUNTAD
MR. JUTIPHAN  MONGKOLSUTHREE
MR. WIBOON  UTSAHAJIT
MS. RARIN UTAKAPAN PUNJARUNGROJ
DR. NAIYUAN  CHI
MS. TASSANEE  YOUNGMEEVITHYA
MR. THANIN  SRISETHI
MR. THITI  SIHANATKATHAKUL
MR. ONGART  KITTIKHUNCHAI
MR. THAVEECHAT  JURANGKOOL
DR. WUTTHIPHUM  JURANGKOOL PH.D.
MR. CHATCHAPHOL  PRASOPCHOKE
MR. SOMPONG  CHUNEKITIYANONE
MR. KORN  NARONGDEJ
MS. UNYARAT  PORNPRAKIT
MR. SUPHOT SIRIKULPAS WANNA
MS. JAKKAPHONG  JAKRAJUTATIP
MR. TAWATCHAI  PHUTTHIPIRIYA
MR. KETTIVIT  SITTISOONTORNWONG
MR. BOONDEE  AMNUAYSKUL
MR. ANANT  TANGTONGWECHAKIT
DR. UNGOON  CHANTANAVANICH
DR. SITTIWAT  KAMKATWONG
DR. APHICHAT  SRAMOON
MR. BOONKRUA  KHEMAPIRATANA
MR. AMNUAY  OERAREEMITR
MR. CHATCHAWE  VATANASUK
MR. KEVIN QUMAR SHARMA
DR. PEERAPONG  KITIVESHPOKAWAT
MR. TAVIT  CHARUVAJANA
MR. WATCHAI  VILAILUCK
MR. ORAN  VONGSURAPHICHET
MR. SIRIWAT  WONGJARUKORN
MR. TORN  PRACHARKTAM
MR. YONGSIT  ROJSRIKUL
MR. RACHANAN  CHANAMAI
MR. SHANKAR  CHANDRAN
MR. CHAINID  ADHYANASAKUL
MR. SOMKIAT  SILAWATANAWONG
MR. SOMPONG  KANGSAWIWAT
MR. RACHOJ  TAWINTERMSUP
MR. BOONCHAI  JIRAPONGTRAKUL
MR. KITIPAT  NERNGCHAMNONG
DR. NARONG  THASNANIPAN
MR. CHAIPAT  NAKMONTANAKUM
DR. LITTEE  KITPIPIT
MR. CHAKKAPHANT  MANUTSATHIT
MR. CHAN  THIENKANJANAWONG
MR. KRITSADA  PRUITIPAT
MR. THAMMASAK  JITTIMAPORN
MR. WITTAWAT  PORNKUL
MS. NEERACHA  PANBOONHOM
MR. SOMCHAI  SIRILERTPANICH
MR. CHUANGCHAI  NAWONGS
MS. AEIMPORN  PANYASAI
MR. JUN LEE  YOUNG
MR. PARAMATE  RIENJAROENSUK
MR. HIRONOBU  IRIYA
MR. VORASIT  POKACHAIYAPAT
MR. SOMCHAI  MEKASUVANROJ
MR. SORNSAK  SOMWATTANA
MR. NUTTAPHOB  RATANASUWANTHAWEE
MR. SUPPAKIT  NGAMCHITCHAROEN
MR. TANIN  SAJJABORIBUN
MR. TAT CHAN  HANG
MR. KITISAK  JAMPTHIPPHONG
MR. MANOP  DHAMSIRIANUNT
DR. SOMCHAO  TANTHATHOEDTHAM
MS. KULAPA  INTANATE
MR. NOPPORN  PHATTHARARUCHI
MR. PODDUANG  KONGKAMEE
MR. CHARNCHAI  KONGTHONGLUCK
MS. LOUISE  TAECHAUBOL
MR. AMORN  DARARATTANAROJ
MR. PHAIBOON  UNGKANAKORNKUL
MR. SASAVAT  SIRISON
MR. MICHAEL ALEXANDER WILLIAM FERNANDEZ
MR. CHIRDSAK  KUKIATTINUN
MR. PICHAI  PANJASANKA
MR. SIRUTT  RATANAPAITOON
MR. SUPASITH  SUKHANINDR
MR. SOMBAT  LEESWADTRAKUL
MR. CHUSAK  YONGVONGPHAIBOON
MR. CHANACHAI  CHUTIMAVORAPHAND
MR. WORASAK  KRIENGKOMOL
MS. NIRAMON  RUJIRASOPON
MR. JIRAPHANT  ASVATANAKUL
DR. SOMCHAI  CHANSAWANG M.D.
MS. CHAMAIPORN  UERPAIROJKIT
MR. KRISADA  CHAVANANAND
MR. ADISAK  LOWJUN
MR. CHUKAIT  YONGVONGPHAIBOON
MR. PITIPONG  PHISALBUTR
MS. PRAWEERAT  DHEVA-AKSORN
MR. THITIPONG  TANGPOONPHONVIVAT
MR. AKRAWIT  SOOKSAI
MR. DENDANAI  HUTAJUTA
MS. DUSADEE  SOONTRONTUMRONG
MR. VERAWAT  ONGVASITH
MS. SUTHIDA  SUWANNAPASRI
MS. PAPITCH  WONGPAITOONPIYA
MR. PASIT  LEESAKUL
DR. VITTHAYA  INALA PH.D.
DR. APA  ATABOONWONGSE
MR. BOONLERD  IEWPORNCHAI
MR. LERTCHAI  VONGCHAIYASIT
MR. CHANACHAI  LEENABANCHONG
MR. SOMCHAI  LOVISUTH
MR. WIBOON  SANGWITHAYANON
MR. SORAJ  SUTANADHAN
MR. OPAS  CHERDPUNT
MR. SURADECH  TAWEESAENGSAKULTHAI
MR. SUMPAN  VONGPHAN
MR. PIYA  TECHAKUL
MR. LEY YEN  TAN
MS. CHUTIPA  KLINSUWAN
MS. ROONGCHAT  BOONYARAT
MR. SIK HONG CHUNG
MS. NARAVADEE  WARAVANITCHA
MR. JANE  WONGISSARIYAKUL
MR. PANYA  BOONYAPIWAT
MR. CHAROENCHAI  CHAIVIKRAI
MR. PRAPAS  CHUTIMAVORAPHAND
MS. MINTRA  MONSEREENUSORN
MR. PRASARN  AKARAPONGPISAKDI
MR. SONGVIT  TITIPOONYA
MS. WILAWUN  LEONGNARKTONGDEE
MS. THEINVANNEE  CHANGYOO
MS. SAUWAKUN  KARUCHIT
MS. PETRADA  POOLVORALAKS
MR. WANG  WANAPAISON
MR. HO-CHIH  HUANG
DR. PRACHIN  EAMLUMLOW
MR. BUNSOM  KITKASETSATHAPORN
MR. SWAKE  SRISUCHART
MR. BOONKIET  CHOKWATANA
MR. PRAPAS  TANGADULRAT
MR. JAK  CHAMIKORN
MS. MAEVADI  NAVAPAN
MR. SONGKRAN  ISSARA
MR. VANCHAI  LUENGVIRIYA
MR. DOME  LIEWLOMVIBOON
MS. PIYAPORN  PHANACHET
MR. BOONSAK  KIATJAROONLERT
MS. YUWADEE  AIAMSONTISUP
MR. PANET  CHONGVATANA
MR. KANNANAT  BOONSUNANONDHA
MR. THAMMANOON  TRIPETCHR
MR. SUTTHIRAK  SATEANRAPHAP-A-YUT
MR. THAWATCHAI  LERTRUNGRUEANG
MR. CHAIYOT  PIYAWANNARAT
DR. NOPDOL  TUMWATTANA
MR. SUPASIT  POKINJARURAS
MR. CHATREE  CHUENSUKSINSUP
MR. SONGPOL  SHANMATKIT
MS. SUREEPORN  ANUVATUDOM
MR. THEERA  KITIJARURAT
MR. XIAOFENG  LIN
MR. PRAPAT  RATHLERTKARN
MR. DAN  HETRAKUL
MR. SANAN  EKSANGKUL
MS. LIMLY  THIPPHONGPRAHAS
MR. PUVASITH  WONGCHAORENSIN
MR. RAIVIN  LEKAVORRANAN
MR. ASAWIN  WIPOOSIRI
MR. PONGPOT  LERDRUNGPORN
MS. PATRAPORN  WANNAPINYO
MS. ORASA  VIMOLCHALAO
MR. PORNSAK  TANTAPAKUL
MR. ONG-ARD  PUNTUYAKORN
MR. CHUTCHAI  SUMETHCHOTIMETHA
MR. PRABSHARAN SINGH THAKRAL
MR. KIAT  VIMOLCHALAO
MR. NATHAPHOL  KASAMVILAS
MR. CHOTIWIT  TAECHAUBOL
DR. PHIPHAT  TANGSUBKUL
MR. CHAIYONG  DEEPHANPHONGS
MR. WEERAPHAN  JAKPAISAN
MR. SOMROEK  TANGPIROONTHUM
MR. BOONLERD  NARATHAI
MR. RATTAWAT  SUKSAICHOL
MR. THAWEEMIT  KAMOLMONGKOLSUK
MR. ANUWAT  KOSOL
MR. MATTHEW  KICHODHAN
MR. CHOTIC  RUSSAMITINAKORNKUL
MR. THEERACHAI  PRASITRATTANAPORN
MS. PUNTHAREE ISARANKURA NA AYUDHA
MR. THITI  THONGBENJAMAS
MR. THANAKIT  ACHARIYASOMBAT
MR. SUMATE  TECHAKRAISRI
MR. PRAPAN  ASVAPLUNGPROHM
MR. CHAIYONG  PONGSUTHIMANUS
MR. TCHAKORN  LEELAPRACHAKUL
MS. TEERADA  AMBHANWONG
DR. TANAPHOL  BUNWARUT
MR. YUTAKA  ITO
DR. PHONGTHON  THARACHAI
MR. SUNCHAI  NUENGSIT
MR. VIBOON  KOSOLTANAWONG
MR. NITIPAT  YONGSANGUANCHAI
MR. NOPPACHAI  VEERAMAN
MS. BOONTIP  CHANGNIL
MR. BOONCHAI  SUWANVUTTHIWAT
MR. SUCHAT  MONGKHONARIPONG
MR. AKAMIN  NGANTHAVEE
MR. PUMIPAT  SINACHAROEN
MR. JATURONG  SRIKULRUANGROJ
MS. YUAN JIUN  CHIA
MR. HAMIDI  BIN MAULOD
MR. PIYAKUN  KRITAYANUTKUL
MR. THONGCHAI  PAIRRUNGSRI
MR. CHAYANONT  ULIT
MR. PIPAT  VIRIYAMETTAKUL
MR. PHANUMAST  RUNGKAKULNUWAT
MS. NITA  TREEWEERANUWAT
MR. AKIRA  KIYOMIZU
MR. SUPACHAI  CHAISUPAT
MR. THANAKORN  THANAWARITH
MR. WICHIAN  PADTHAYANUN
MR. PATTARAPOL  WONGSASUTHIKUL
MR. KRIANGKRAI  PHEANVITAYASKUL
MR. CHAWALIT  TANOMTIN
MR. TEERA  CHUTIVARAPON
MR. POLPAT  KARNASUTA
MR. BANCHERD  THONGCHAROEN
MR. THANAKORN  WATTANAWIJARN
MR. SURAPON  VONGVADHANAROJ
MR. JOSEPH  SUCHAOVANICH
DR. SANTISUK  KOSIARPANANT PH.D.
MR. PHONGSAK  SIRICUPTA
MR. SOMPONG  PHAOENCHOKE
MR. DANUCHA  VEERAPONG
MR. SATIT  HEMMONDHAROP
MR. BOONYONG  TANSAKUL
MR. WIWAT  THEEKHAKHIRIKUL
MR. PHONLASIT  PHUMIWASANA
MS. SUNISA  JIRAWUTTIKUL
MS. MAN WAI KOO
MR. CHIONG KIT PHOON
MR. EK  PICHARNCHITRA
MR. REN HUA  HO
MR. BEN  TAECHAUBOL
DR. CATHLEEN  MALEENONT ED.D.
MR. WIRACH  MORAKOTKAN
MR. WISIT  LAOHAPOONRUNGSEE
MR. SUTHIPORN  CHANDAWANICH
MR. JOHN HARVEY CLENDON
MR. NOPPAKRIT  NITHILERTVIJIT
MS. NUALPHAN  LAMSAM
MR. WUTHICHART  KALYANAMITRA
MAJOR GENERAL PATCHARA  RATTAKUL
MR. SITHIDEJ  MAYALARP
MR. SUPAWAT  KHUNWORAVINIJ
MR. SRIHASAK  ARIRACHAKARAN
MR. YEW HOCK KOH
MR. PAISAL  TARASANSOMBAT
MR. DAN  PATHOMVANICH
MR. PATOMPOB  SUWANSIRI
MR. ORHAN  GUNDUZ
MR. MUSTAFA  SURMEGOZ
MR. EYUP MURAT GEZGIN
DR. MUSTAFA  SARIOGLU
MR. KENAN  ARACI
"DR. ARTHUR ALVIN HALLERAN (PH.D., GEOLOGY)"
MR. ORHAN  KAHRAMAN
MR. GURKAN  GENCLER
MR. FURKAN  KATMERCI
MR. ANDRES RICARDO  GLUSKI WEILERT
MR. TIMOTHY J. DONAHUE
MR. THOMAS W. TOOMEY
MR. H. LYNN MOORE JR.
"MR. DAVID JOHN LESAR B.SC., C.P.A., CPA, M.B.A."
MR. BERTRAND  LOY
MR. ROBERT G. PAINTER
MR. AARON P. JAGDFELD
MR. JEFFREY S. MUSSER
MR. MARK D. MILLETT
MR. STEVEN J. DEMETRIOU
MR. BENJAMIN  SILBERMANN
MR. ROBERT C. BIESTERFELD JR.
MR. DENNIS VICTOR ARRIOLA
MR. ANDREW J. MARSH
MR. ROGER A. KRONE
MR. PATRICK K. DECKER
MR. VINCENT  PILETTE
MR. EDWARD BALTAZAR PITONIAK
MR. THOMAS ROBERT REEG CFA
MR. WILLIAM D. NASH
MR. RICHARD E. ALLISON JR.
MR. JOHN C. PLANT FCA
MR. SUMIT  SINGH
MR. GREGORY A. HECKMAN
MR. DAVID A. CAMPBELL
"MR. STEWART JAMES DICKSON B.A., BA (HONS), M.B.A., MBA"
MR. JEFFREY J. BROWN
MR. C. LOURENCO GONCALVES
MR. PAUL C. SAVILLE
MR. ANTHONY J. WOOD
"MR. WILLIAM L. MEANEY BSC, MENG, MSIA"
MR. SEAN M. CONNOLLY
MR. SCOTT C. DONNELLY
MR. EDWARD K. ALDAG JR.
MR. CURTIS CHATMAN FARMER
MR. JAMES E. HEPPELMANN
MR. RICHARD MITCHELL MCVEY
MR. RANDALL C. STUEWE RANDY
MR. D. BRYAN JORDAN
MR. JEFFREY K. STOREY
MR. D. CHRISTIAN KOCH
MR. MAHESH  ADITYA
MR. RICK M. MCCONNELL
MR. RICHARD N. BARTON
MR. DAVID E. FLITMAN
MR. MARK  PEARSON
MR. JAMES F. RISOLEO
MR. THOMAS R. GRECO
MR. DAVID  WILLETTS
MR. ROBERT A. BRUGGEWORTH
MR. JAMES C. FOSTER J.D.
MS. JENNIFER M. JOHNSON
MS. MARGUERITE M. NADER
MR. PHILIPPE  KRAKOWSKY
MR. MARC JEFFREY ROWAN
"MR. DAN HOGAN ARNOLD JR., B.S., M.B.A., CPA"
MR. JAVIER J. RODRIGUEZ
MR. DONALD M. CASEY JR.
MR. DOMINIC  NG
MR. RYAN R. MARSHALL
MR. WILLIAM DOUGLAS PARKER
MR. PETER M. CARLINO
MR. CURTIS A. MORGAN
MR. NICHOLAS T. PINCHUK
MR. ANDREW M. MESLOW
MR. ALBERT H. NAHMAD
MR. DARREN DENNIS THROOP
MR. JITSE  GROEN
MR. KUNAL  KAPOOR CFA
MR. JAMES D. HOFFMAN
MR. GAVIN D. K. HATTERSLEY
MR. MARK W. SHEAHAN
MR. MICHAEL B. O'SULLIVAN
MR. GREGORY S. BENTLEY
MR. LOGAN D. GREEN
MR. EDWARD T. TILLY
MR. CHRISTIAN  ULBRICH
MR. DAVID M. ZASLAV
MR. RAMI  RAHIM
MR. ADAM M. ARON
MR. FRANCOIS  LOCOH-DONOU
MR. MARC D. MILLER
MR. CHARLES H. GIANCARLO
MR. DAVID D. OSSIP
MR. HOWARD  SCHWIMMER
MR. TODD M. BLUEDORN
MR. GERBEN W. BAKKER
MR. TYLER  GLOVER
MR. JOHN P. GROETELAARS
MR. TYLER  GLOVER
MR. DAVID L. FINKELSTEIN C.F.A.
MR. GARY LEE COLEMAN
MR. KEVIN J. WHEELER
MS. KIRSTEN A. LYNCH
MS. JAYSHREE V. ULLAL
MR. MICHAEL N. MEARS
MR. HARRIS HENRY SIMMONS
MR. NICHOLAS IAN FINK
MR. FRANK C. SULLIVAN
MR. MICHAEL P. URE
"MR. MARTIN L. FLANAGAN CFA, CPA"
MS. LAURA J. ALBER
MR. JASON NATHANIAL GOREVIC
MR. PATRICK W. SMITH
MR. MARK R. WIDMAR
MR. DONALD SCOTT BARBOUR
MS. JULIA M. LAULIS
MR. EDDIE  CAPEL
MR. JOEL D. ANDERSON
DR. KEVIN C. GORMAN PH.D.
MR. MICHAEL J. LONG
MR. DAN L. BATRACK
MS. LAUREN R. HOBART
"MR. R. LEE BUCKLER B.ED., L.L.B., LLB"
MR. PHILLIP D. GREEN
MR. JEFFREY S. LORBERBAUM
MR. WESLEY ROBERT EDENS
MR. TIMOTHY J. FITZGERALD
MR. ANDREW W. HOUSTON
MR. THOMAS P. WERNER
MR. ANTHONY M. JABBOUR
MR. CRAIG SCOTT BILLINGS
MR. WILLIAM H. HEISSENBUTTEL
MR. MARK T. MONDELLO
MR. RAVICHANDRA K. SALIGRAM
MR. BRYAN B. DEBOER
MR. W. BARRY MCCARTHY JR.
MR. STUART J. B. BRADIE
MR. ADAM  ELSESSER
MR. WILLIAM C. BAYLESS JR.
MS. MEREDITH A. KOPIT LEVIEN
MR. WILFRED C.W. CHIANG
MR. THOMAS A. GENDRON
MR. GEOFFREY A. BALLOTTI
MR. PATRICK S. PACIOUS
MR. DEVIN B. MCGRANAHAN
MR. JULIAN E. WHITEHURST
MR. RODNEY OWEN MARTIN JR.
MR. STEPHEN HOWARD KRAMER
MR. BRADLEY S. JACOBS
MR. RICHARD BRIAN HANDLER
MR. KEVIN J. YEAMAN
MR. PETER E. BACCILE
MR. MARSHALL A. LOEB
MR. PERRY A. SOOK
MR. CHRISTOPHER L. MAPES
MR. CHRISTOPHER D. KASTNER
MR. THOMAS V. TAYLOR JR.
"MR. MICHAEL J. BROWN M.SC., MSC"
MR. BENITO  MINICUCCI
MR. WOUTER T. VAN KEMPEN
MR. ROBERT  BERNSHTEYN
MR. DOUGLAS A. CIFU J.D.
MR. C. TAYLOR PICKETT
MR. PATRIK  FRISK
MR. PAUL E. SZUREK
MR. MARK LUCIAN CHILD
MR. BARTON R. BROOKMAN JR.
MR. MATHEW R. ISHBIA
MR. KEVIN S. BLAIR
MR. DAVID M. DEMSKI
MR. DOUGLAS JOSEPH HIRSCH
MR. DARREN M. REBELEZ
MR. JAGDEEP  SINGH
DR. VLADIMIR  CORIC M.D.
MR. MICHAEL GEORGE ROSENBAUM
MR. JOSEPH GERARD FLANAGAN
MR. ROB  ROY
MR. MARK P. MADER
MR. ALAN S. LOWE
MR. GARY L. STEELE
MR. ROGER S. PENSKE SR.
"MS. ANNA  MANNING FSA, FCIA"
"DR. VINCENT D. MATTERA JR., PH.D."
MR. CLAY C. WILLIAMS
MR. BRYAN HORIX FAIRBANKS
MR. JOHN F. SHERIDAN
MR. ASHUTOSH  KULKARNI
MR. JAY A. SNOWDEN
MR. MICHAEL T. SPEETZEN
MR. JOHN J. ENGEL
MR. DOUGLAS H. SHULMAN
MR. TOD E. CARPENTER
MR. FRANK BROWN HOLDING JR.
MR. FREDERICK J. HOLZGREFE III
MR. ALAN  TREFLER
MR. DAVID E. ZALMAN
MR. IGNACIO  ALVAREZ ESQ.
MR. LUCA  SAVI
